alg,instance,cycle,budget,risk,fit,solution
VISILS,nrp1,9,30,20,0.8120078565763083,[--SSSS-SS-------SS-S----S-SS--S-----SS----S--------S-------SSSSSSS--S-SSS-S--S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,10,30,20,0.8107288583977905,[---SSS-SS-S-----SS-S------S---SS-S--SS-S--S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,11,30,20,0.8046985455931694,[--SSSS-S--S-----SS-S-S--S--S---S-S---S----S---S----S----SS-S-SSS-S--S-S-S-SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,12,30,20,0.8068949318134765,[--SSSS-S--S-S---SS---------SS-SS-S---S----S--------SS------SSSSSSS--S-SS--SS-S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,13,30,20,0.7973352385324111,[---SSS-SS-S-----SS-S------S---SS----SS----S--------S------S-SS-SSS--S-SSS-SS-S-S--S-SS-S-SS----S-S-S]
VISILS,nrp1,14,30,20,0.7863984405382481,[--SSSS-S--------SS-S-------SS-SS-S---S----S--------S------SSSSSSSS--S-SSS-SS-S-S--S-SS-S-------S-S-S]
VISILS,nrp1,15,30,20,0.8012734075537828,[--SSSS-S--S-S---SS-S-S--S--S---S-----S----S---S----SS------S-SSS-S--S-S-S-SSSS-S--S-SS-S-SS----S-S--]
VISILS,nrp1,16,30,20,0.7862938572177192,[S--SSS-S--S-----SS------S-----SS-----S----SS-------S------S-SS-SSS--S-SS--SS-S-S--S-SS-S-SS-S--S-S-S]
VISILS,nrp1,17,30,20,0.8019371776140833,[--SSSS-SS-S-S---SS-S------SSS-S-----SS----S--------SS------SS-SSSS--S-SSS-S-SS-S--S-SS-S-------S-S--]
VISILS,nrp1,18,30,20,0.7972364502308894,[S-SSSS-SS------SSS---------SS-S--S---S----SS-S-----S-------SS-SSSS--S-SS--S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,19,30,20,0.802500114072036,[--SSSS-SS---S---SS-S------SS--S-----SS----S--------SS------SS-SSSS--S-SSS-S-SS-S--S-SS-S-SS----S-S--]
VISILS,nrp1,20,30,20,0.8137441852418366,[---SSS-SS-S-----SS-S----S-S---SS----SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,21,30,20,0.7903335416083809,[--SSSS-SS-------SS---------SS-SS-----S----S--------S------SSSSSSSS--S-SS--SS-S-S--S-SS-S-SS----S-S-S]
VISILS,nrp1,22,30,20,0.8137441852418366,[---SSS-SS-S-----SS-S----S-S---SS----SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,23,30,20,0.8120078565763083,[--SSSS-SS-------SS-S----S-SS--S-----SS----S--------S-------SSSSSSS--S-SSS-S--S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,24,30,20,0.8070504432603859,[--SSSS-SS------SSS-S------SSS-S-----SS----S--S-----S-------SS-SSSS--S-SSS-S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,25,30,20,0.8116496552742902,[--SSSS-SS-------SS-S------SSS-S--S--SS----S--------S-------SSSSSSS--S-SSS-S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,26,30,20,0.8062321844035891,[--SSSS-SS-S----SSS-S------SSS-S-----SS----S--S-----S-------SS-SSSS--S-SSS-SS-S-S--S-SS-S-------S-S--]
VISILS,nrp1,27,30,20,0.8116496552742902,[--SSSS-SS-------SS-S------SSS-S--S--SS----S--------S-------SSSSSSS--S-SSS-S--S-S--S-SS-S-SS----S-S--]
VISILS,nrp1,28,30,20,0.8137441852418366,[---SSS-SS-S-----SS-S----S-S---SS----SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
VISILS,nrp1,29,30,20,0.8137441852418366,[---SSS-SS-S-----SS-S----S-S---SS----SS----S---S----S--------SS-SSS--S-SSS-SS-S-S--S-SS-S-SS-S--S-S--]
ILS,nrp1,0,30,40,0.6367401429444586,[---SSS-S--SS----SS------------SS-----S-S--SS---S---S-S------SSSSSS--S-SS--SS---S--S-SS-S-SS----S-S--]
ILS,nrp1,1,30,40,0.6346921096181695,[S-SSSS-S--S-S---SS---------S---------S----SS--S----SS-----SS-SSS-S--S-S----S---S--S-SS-S-SS----S-S-S]
ILS,nrp1,2,30,40,0.6365473728323092,[---SSS-SS-S-----SS--------S---S--S--SS----SS-------S------S-SSSSSS--S-SS---S---S--S-SS-S-SS----S-S-S]
ILS,nrp1,3,30,40,0.6425137698163516,[S--SSS-S--S-S---SS---------SS-S------S----SS-------SS-------SSSSSS--S-SS---SS--S--S-SS-S-SS----S-S--]
ILS,nrp1,4,30,40,0.644976079945404,[---SSS-SS---S---SS--------SSS-S-----SS----SS-------SS-------SSSSSS----SS---S---S--S-SS-S-SS----S-S--]
ILS,nrp1,5,30,40,0.6449179591438325,[---SSS-SS-S-----SS------S-S---S-----SS----SS--S----S--------SS-SSS--S-SSS--S---S--S-SS-S-SS-S--S-S--]
ILS,nrp1,6,30,40,0.6420913118102837,[---SSS-SS-------SS--------S---S--S--SS----SS-------S----S---SSSSSS--S-SSS--S---S--S-SS-S-SS----S-S--]
ILS,nrp1,7,30,40,0.6354611447659408,[---SSS-S---S----SS------------SS-S---S-S--SS---S---S-S--S---SS-SSS--S-SS--SS---S--S-SS-S--S----S-S--]
ILS,nrp1,8,30,40,0.636500876191052,[S-SSSS-S--S-S---SS---------S---S-----S-S--SS--S----SS------S-SSS-S--S-S---SSS--S--S-SS-S-SS----S-S--]
ILS,nrp1,9,30,40,0.6335532490080656,[---SSS-SS-S-----SS--------S---S-----SS----S--------S------S-SS-SSS--S-SS---S---S--S-SS-S-SSS---S-SSS]
ILS,nrp1,10,30,40,0.6449179591438325,[---SSS-SS-S-----SS------S-S---S-----SS----SS--S----S--------SS-SSS--S-SSS--S---S--S-SS-S-SS-S--S-S--]
ILS,nrp1,11,30,40,0.6449179591438325,[---SSS-SS-S-----SS------S-S---S-----SS----SS--S----S--------SS-SSS--S-SSS--S---S--S-SS-S-SS-S--S-S--]
ILS,nrp1,12,30,40,0.6297982712393551,[---SSS-S-SS-----SS------------S------S----SS--SS---S------S-SSSSSS--S-SS-------S--S-SSSS-SS----S-S-S]
ILS,nrp1,13,30,40,0.6449179591438325,[---SSS-SS-S-----SS------S-S---S-----SS----SS--S----S--------SS-SSS--S-SSS--S---S--S-SS-S-SS-S--S-S--]
ILS,nrp1,14,30,40,0.6356553125342741,[---SSS-S--S-S---SS---------S----S----S----SS-------SS-----S--SSS-S--S-S----S---S--S-SS-S-SS----S-SSS]
ILS,nrp1,15,30,40,0.6348712102691785,[---SSS-SSS------SS--------S---S-----SS----SS-------S------S-SS-SSS--S-SS---S---S--S-SSSS-SS----S-S-S]
ILS,nrp1,16,30,40,0.6393213876221225,[--SSSS-SS---S---SS--------SSS-S-----SS----S--------SS------SSSSSSS--S-SSS--S---S--S-SS-S-------S-S--]
ILS,nrp1,17,30,40,0.6449179591438325,[---SSS-SS-S-----SS------S-S---S-----SS----SS--S----S--------SS-SSS--S-SSS--S---S--S-SS-S-SS-S--S-S--]
ILS,nrp1,18,30,40,0.6449179591438325,[---SSS-SS-S-----SS------S-S---S-----SS----SS--S----S--------SS-SSS--S-SSS--S---S--S-SS-S-SS-S--S-S--]
ILS,nrp1,19,30,40,0.6395257818945862,[--SSSS-SS-S-S---SS--------SSS-S-----SS----SS-------SS------SSSSSSS--S-SS-------S--S-SS-S-------S-S--]
ILS,nrp1,20,30,40,0.6328040192239128,[---SSS-S--S-----SS----S-------SS-----S----SS--S----S------S-SSSSSS--S-SS--SS---S--S-SS-S-SS----S-S-S]
ILS,nrp1,21,30,40,0.6432124123575949,[---SSS-SS---S---SS--------SSS-S-----SS----SS-------SS--------SSS-S--S-SS---SS--S--S-SS-S-SS----S-S--]
ILS,nrp1,22,30,40,0.6392414161561063,[---SSS-SS-S-----SS--------S---S-----SS----SS--S----S------S-SS-SSS--S-SSS------S--S-SS-S-SS----S-S-S]
ILS,nrp1,23,30,40,0.644976079945404,[---SSS-SS---S---SS--------SSS-S-----SS----SS-------SS-------SSSSSS----SS---S---S--S-SS-S-SS----S-S--]
ILS,nrp1,24,30,40,0.6450929691931893,[---SSS-SS-------SS--------SSS-S-----SS----SS-------S--------SSSSSS--S-SSS--S---S--S-SS-S-SS----S-S--]
ILS,nrp1,25,30,40,0.6406639948600477,[---SSS-S--S------S--------S------S--SS----SS--SS---S----SS---SSS-S--S-S-S--S---S--S-SS-S-SS----S-S--]
ILS,nrp1,26,30,40,0.644976079945404,[---SSS-SS---S---SS--------SSS-S-----SS----SS-------SS-------SSSSSS----SS---S---S--S-SS-S-SS----S-S--]
